   1.114273874400000E+00   5.151011918200000E-02   1.905233755300000E-01   1.228731871500000E-01   4.894468987300000E-01   6.000002738100000E-01   7.131449012400000E+05
   1.114271188800000E+00   5.150957529400000E-02   1.905326165200000E-01   1.228925973400000E-01   4.894473696000000E-01   6.000251576400000E-01   7.131449012400000E+05
   1.114268507600000E+00   5.150905120500000E-02   1.905418403000000E-01   1.229119830800000E-01   4.894478424200000E-01   6.000500012800000E-01   7.131449012400000E+05
   1.114264486300000E+00   5.150826597200000E-02   1.905564297700000E-01   1.229338277200000E-01   4.894492251400000E-01   6.000872629600000E-01   7.131449012400000E+05
   1.114258454500000E+00   5.150708842600000E-02   1.905771875200000E-01   1.229774170200000E-01   4.894502484700000E-01   6.001431533900000E-01   7.131449012400000E+05
   1.114249407100000E+00   5.150532259900000E-02   1.906083282100000E-01   1.230428285100000E-01   4.894517817500000E-01   6.002269875800000E-01   7.131449012400000E+05
   1.114235836400000E+00   5.150267492900000E-02   1.906550134900000E-01   1.231491332600000E-01   4.894535945400000E-01   6.003527376800000E-01   7.131449012400000E+05
   1.114215481100000E+00   5.149870579400000E-02   1.907251257900000E-01   1.232967476600000E-01   4.894571618000000E-01   6.005413619200000E-01   7.131449012400000E+05
   1.114184949600000E+00   5.149275740900000E-02   1.908303465900000E-01   1.235184983000000E-01   4.894624935200000E-01   6.008242976900000E-01   7.131449012400000E+05
   1.114139155400000E+00   5.148384677700000E-02   1.909858797300000E-01   1.238517736100000E-01   4.894711970700000E-01   6.012487014000000E-01   7.131449012400000E+05
   1.114070471200000E+00   5.147050757400000E-02   1.912231273900000E-01   1.243534749300000E-01   4.894829332700000E-01   6.018853083700000E-01   7.131449012400000E+05
   1.113967460400000E+00   5.145055861500000E-02   1.915796078900000E-01   1.251098250600000E-01   4.895003315900000E-01   6.028402232200000E-01   7.131449012400000E+05
   1.113812978900000E+00   5.142076889100000E-02   1.921166112900000E-01   1.262536003900000E-01   4.895243266000000E-01   6.042726065000000E-01   7.131449012400000E+05
   1.113643097300000E+00   5.138818387700000E-02   1.927080758500000E-01   1.275233767700000E-01   4.895512860500000E-01   6.058482439500000E-01   7.131449012400000E+05
   1.113388369300000E+00   5.133966272000000E-02   1.935993152300000E-01   1.294521081000000E-01   4.895912688400000E-01   6.082117314300000E-01   7.131449012400000E+05
   1.113108299300000E+00   5.128677615500000E-02   1.945819910300000E-01   1.316107534000000E-01   4.896379726400000E-01   6.108116108500000E-01   7.131449012400000E+05
   1.112688451100000E+00   5.120838350600000E-02   1.960729722600000E-01   1.349145910100000E-01   4.897011169000000E-01   6.147115135000000E-01   7.131449012400000E+05
   1.112226974100000E+00   5.112341983900000E-02   1.977305798900000E-01   1.386465778200000E-01   4.897679270400000E-01   6.190015198300000E-01   7.131449012400000E+05
   1.111719780000000E+00   5.103145151000000E-02   1.995810981500000E-01   1.428796921400000E-01   4.898435417000000E-01   6.237206602599999E-01   7.131449012400000E+05
   1.110959834500000E+00   5.089632870800000E-02   2.023967874400000E-01   1.494900058100000E-01   4.899505303900000E-01   6.307996250000000E-01   7.131449012400000E+05
   1.110125066300000E+00   5.075145526300000E-02   2.055663290900000E-01   1.571385202900000E-01   4.900722847700000E-01   6.385868249100000E-01   7.131449012400000E+05
   1.109208238700000E+00   5.059642706500000E-02   2.091570738400000E-01   1.660413137400000E-01   4.902112381400000E-01   6.471531357900000E-01   7.131449012400000E+05
   1.108201442600000E+00   5.043086802000000E-02   2.132430433400000E-01   1.764739239700000E-01   4.903709576500000E-01   6.565765287400001E-01   7.131449012400000E+05
   1.107141529300000E+00   5.026159088700000E-02   2.177338661000000E-01   1.882952969000000E-01   4.905653091300000E-01   6.665157722000000E-01   7.131449012400000E+05
   1.106083610300000E+00   5.009748585900000E-02   2.224484638700000E-01   2.010217300600000E-01   4.907835346900000E-01   6.764554907400000E-01   7.131449012400000E+05
   1.105027683100000E+00   4.993826671100000E-02   2.274444848400000E-01   2.147710943400000E-01   4.910347410900000E-01   6.863956618700000E-01   7.131449012400000E+05
   1.103973745700000E+00   4.978366872200000E-02   2.327613508300000E-01   2.296507930000000E-01   4.913326139700000E-01   6.963362655500001E-01   7.131449012400000E+05
   1.102921795100000E+00   4.963344871200000E-02   2.384772191400000E-01   2.458094758700000E-01   4.916815393500000E-01   7.062772833700000E-01   7.131449012400000E+05
   1.101871828200000E+00   4.948738284200000E-02   2.447082788800000E-01   2.634153756500000E-01   4.920943641700000E-01   7.162186983400000E-01   7.131449012400000E+05
   1.100823841800000E+00   4.934526527900000E-02   2.515803588200000E-01   2.826722230900000E-01   4.925839996100000E-01   7.261604946200000E-01   7.131449012400000E+05
   1.099777833400000E+00   4.920690742500000E-02   2.593017931600000E-01   3.038517416500000E-01   4.931658446400000E-01   7.361026571300000E-01   7.131449012400000E+05
   1.098733799100000E+00   4.907214069200000E-02   2.681867827200000E-01   3.272737926500000E-01   4.938602012200000E-01   7.460451704800000E-01   7.131449012400000E+05
   1.097691737600000E+00   4.894081733900000E-02   2.787214963800000E-01   3.533901614900000E-01   4.946937130000000E-01   7.559880176200000E-01   7.131449012400000E+05
   1.096651645900000E+00   4.881282703300000E-02   2.918194723100000E-01   3.828729723000000E-01   4.957001872000000E-01   7.659311739700000E-01   7.131449012400000E+05
   1.095613523900000E+00   4.868813965700000E-02   3.093363708500000E-01   4.167662322900000E-01   4.969278459300000E-01   7.758745866400000E-01   7.131449012400000E+05
   1.094577392200000E+00   4.856706738800000E-02   3.366638096700000E-01   4.572547861700000E-01   4.984535947300000E-01   7.858180301300000E-01   7.131449012400000E+05
   1.094318696700000E+00   4.853758883600000E-02   3.470778414100000E-01   4.689853996700000E-01   4.988933381900000E-01   7.883036373800000E-01   7.131449012400000E+05
   1.094189427400000E+00   4.852306905800000E-02   3.534407076500000E-01   4.752137531900000E-01   4.991225609000000E-01   7.895461373600000E-01   7.131449012400000E+05
   1.094060242100000E+00   4.850880318200000E-02   3.610826015100000E-01   4.817573272900000E-01   4.993566684800000E-01   7.907881319300000E-01   7.131449012400000E+05
   1.093995713100000E+00   4.850183441800000E-02   3.656230795000000E-01   4.851739814800000E-01   4.994746831900000E-01   7.914086343100000E-01   7.131449012400000E+05
   1.093963485700000E+00   4.849841903200000E-02   3.681589189000000E-01   4.869258221600000E-01   4.995336595800000E-01   7.917185618500000E-01   7.131449012400000E+05
   1.093931300200000E+00   4.849507223800000E-02   3.709255824700000E-01   4.887124332900000E-01   4.995922201600000E-01   7.920281103600000E-01   7.131449012400000E+05
