   1.126622114600000E+00   5.559460338700000E-02   1.527367019400000E-01   6.027182871200000E-02   4.827334982300000E-01   4.900001326100000E-01   4.508176277100000E+04
   1.126631108400000E+00   5.562300552300000E-02   1.527078608600000E-01   6.023618700300000E-02   4.827199610000000E-01   4.899134397200000E-01   4.508176277100000E+04
   1.126644509500000E+00   5.566569412900000E-02   1.526645891300000E-01   6.018274935700000E-02   4.826996086000000E-01   4.897834689800000E-01   4.508176277100000E+04
   1.126664409400000E+00   5.572991707200000E-02   1.525987481900000E-01   6.011502437200000E-02   4.826188294500000E-01   4.895886674700000E-01   4.508176277100000E+04
   1.126693804700000E+00   5.582667223400000E-02   1.525012304000000E-01   5.999526729000000E-02   4.825767052100000E-01   4.892968137600000E-01   4.508176277100000E+04
   1.126736871700000E+00   5.597273802100000E-02   1.523548389600000E-01   5.981590669300000E-02   4.825129857700000E-01   4.888598231800000E-01   4.508176277100000E+04
   1.126799154000000E+00   5.619391054400000E-02   1.521030326300000E-01   5.955946191600000E-02   4.824265886000000E-01   4.882061348900000E-01   4.508176277100000E+04
   1.126887333300000E+00   5.653033746700000E-02   1.517705926100000E-01   5.915724431200000E-02   4.822636196100000E-01   4.872296388400000E-01   4.508176277100000E+04
   1.126976962000000E+00   5.690677163000000E-02   1.514042692300000E-01   5.871688930000000E-02   4.820804952400000E-01   4.861616397000000E-01   4.508176277100000E+04
   1.127066540500000E+00   5.732862186300000E-02   1.510014100500000E-01   5.823150179400000E-02   4.819596854900000E-01   4.849946189200000E-01   4.508176277100000E+04
   1.127154063500000E+00   5.780232316700000E-02   1.505688787300000E-01   5.770536354400000E-02   4.817365258800000E-01   4.837204810700000E-01   4.508176277100000E+04
   1.127241323700000E+00   5.836749961900000E-02   1.500631130100000E-01   5.709614638100000E-02   4.814683871700000E-01   4.822487965300000E-01   4.508176277100000E+04
   1.127337228800000E+00   5.919170455100000E-02   1.493395193000000E-01   5.622192178400000E-02   4.810451025300000E-01   4.801931847800000E-01   4.508176277100000E+04
   1.127404801200000E+00   6.013238242600000E-02   1.485303428900000E-01   5.529298080400000E-02   4.806133028000000E-01   4.779716466000000E-01   4.508176277100000E+04
   1.127432525900000E+00   6.120929517300000E-02   1.476394145400000E-01   5.428617891200000E-02   4.801123813800000E-01   4.755814047600000E-01   4.508176277100000E+04
   1.127432624100000E+00   6.127946188600000E-02   1.476320207000000E-01   5.418487620700000E-02   4.800627896500000E-01   4.754310811100000E-01   4.508176277100000E+04
