   8.793319676699999E+00   6.202229447900000E-01   3.653440272400000E-01   4.997309729700000E-01   2.490037222300000E-01   2.000000000000000E+01   1.826493478300000E+04
   8.793729835300001E+00   6.202384915000000E-01   3.653642279800000E-01   4.997309897800000E-01   2.490878175500000E-01   1.999909218000000E+01   1.826493478300000E+04
   8.794550043299999E+00   6.202696164400000E-01   3.654046285900000E-01   4.997310233700000E-01   2.492559529500000E-01   1.999727652100000E+01   1.826493478300000E+04
   8.795780082000000E+00   6.203163830500000E-01   3.654652273600000E-01   4.997310736600000E-01   2.495070568300000E-01   1.999455298600000E+01   1.826493478300000E+04
   8.797624523700000E+00   6.203867125800000E-01   3.655561206500000E-01   4.997311488700000E-01   2.498851720500000E-01   1.999046757700000E+01   1.826493478300000E+04
   8.800389795799999E+00   6.204926157800000E-01   3.656924495300000E-01   4.997312612000000E-01   2.504516368400000E-01   1.998433922900000E+01   1.826493478300000E+04
   8.804483414100000E+00   6.206504273800000E-01   3.658943934800000E-01   4.997314265500000E-01   2.512856291100000E-01   1.997525968600000E+01   1.826493478300000E+04
   8.808573331900000E+00   6.208093594600000E-01   3.660963072100000E-01   4.997315906300000E-01   2.521188829800000E-01   1.996617954900000E+01   1.826493478300000E+04
   8.812659524300001E+00   6.209694399000000E-01   3.662981900000000E-01   4.997317534400000E-01   2.529559840200000E-01   1.995709883700000E+01   1.826493478300000E+04
   8.816741967200000E+00   6.211306972400000E-01   3.665000411600000E-01   4.997319149900000E-01   2.537977237500000E-01   1.994801756700000E+01   1.826493478300000E+04
   8.820820636300001E+00   6.212931606300000E-01   3.667018599500000E-01   4.997320752600000E-01   2.546344328400000E-01   1.993893575500000E+01   1.826493478300000E+04
   8.824895507100001E+00   6.214568598000000E-01   3.669036456800000E-01   4.997322342800000E-01   2.554691909200000E-01   1.992985341900000E+01   1.826493478300000E+04
   8.828966554799999E+00   6.216218251200000E-01   3.671053976200000E-01   4.997323920600000E-01   2.562935272700000E-01   1.992077057700000E+01   1.826493478300000E+04
   8.833033754700001E+00   6.217880876100000E-01   3.673071150100000E-01   4.997325485600000E-01   2.571312908500000E-01   1.991168724600000E+01   1.826493478300000E+04
   8.837097081600000E+00   6.219556788900000E-01   3.675087971200000E-01   4.997327038100000E-01   2.579675969100000E-01   1.990260344500000E+01   1.826493478300000E+04
   8.841156510499999E+00   6.221246312399999E-01   3.677104431800000E-01   4.997328577700000E-01   2.587985836200000E-01   1.989351919300000E+01   1.826493478300000E+04
   8.845212015800000E+00   6.222949775700000E-01   3.679120524600000E-01   4.997330105100000E-01   2.596328813000000E-01   1.988443450900000E+01   1.826493478300000E+04
   8.849263572000000E+00   6.224667514600000E-01   3.681136241700000E-01   4.997331620200000E-01   2.604651473700000E-01   1.987534941300000E+01   1.826493478300000E+04
   8.853311153400000E+00   6.226399871200000E-01   3.683151575100000E-01   4.997333122800000E-01   2.612956019100000E-01   1.986626392500000E+01   1.826493478300000E+04
   8.857354734099999E+00   6.228147194600000E-01   3.685166517100000E-01   4.997334613100000E-01   2.621243059800000E-01   1.985717806500000E+01   1.826493478300000E+04
   8.861394287900000E+00   6.229909840200000E-01   3.687181059600000E-01   4.997336091000000E-01   2.629509245200000E-01   1.984809185300000E+01   1.826493478300000E+04
   8.865429788600000E+00   6.231688170300000E-01   3.689195194500000E-01   4.997337556500000E-01   2.637786778400000E-01   1.983900531100000E+01   1.826493478300000E+04
   8.869461209900001E+00   6.233482553900001E-01   3.691208913600000E-01   4.997339009800000E-01   2.646090787000000E-01   1.982991846000000E+01   1.826493478300000E+04
   8.873488525200001E+00   6.235293366800000E-01   3.693222208700000E-01   4.997340450700000E-01   2.654373656400000E-01   1.982083132300000E+01   1.826493478300000E+04
   8.877511707700000E+00   6.237120991600000E-01   3.695235071400000E-01   4.997341879400000E-01   2.662600963000000E-01   1.981174392000000E+01   1.826493478300000E+04
   8.881530730600000E+00   6.238965817700000E-01   3.697247493200000E-01   4.997343295800000E-01   2.670881997000000E-01   1.980265627500000E+01   1.826493478300000E+04
   8.885545566999999E+00   6.240828241400000E-01   3.699259465700000E-01   4.997344700100000E-01   2.679141483900000E-01   1.979356841000000E+01   1.826493478300000E+04
   8.889556189500000E+00   6.242708665900000E-01   3.701270980200000E-01   4.997346092100000E-01   2.687336089700000E-01   1.978448034900000E+01   1.826493478300000E+04
   8.893562571000000E+00   6.244607501200000E-01   3.703282028100000E-01   4.997347472000000E-01   2.695599696900000E-01   1.977539211500000E+01   1.826493478300000E+04
   8.897564684100001E+00   6.246525164200000E-01   3.705292600600000E-01   4.997348839800000E-01   2.703841375000000E-01   1.976630373100000E+01   1.826493478300000E+04
   8.901562501200001E+00   6.248462078900000E-01   3.707302688900000E-01   4.997350195500000E-01   2.712023114500000E-01   1.975721522300000E+01   1.826493478300000E+04
   8.905555994600000E+00   6.250418675900000E-01   3.709312284100000E-01   4.997351539000000E-01   2.720193079600000E-01   1.974812661300000E+01   1.826493478300000E+04
   8.909545136500000E+00   6.252395392900000E-01   3.711321377100000E-01   4.997352870500000E-01   2.728424694600000E-01   1.973903792800000E+01   1.826493478300000E+04
   8.913529899100000E+00   6.254392674300000E-01   3.713329959100000E-01   4.997354189900000E-01   2.736659007900000E-01   1.972994919100000E+01   1.826493478300000E+04
   8.917510254300000E+00   6.256410971500000E-01   3.715338020800000E-01   4.997355497400000E-01   2.744860437000000E-01   1.972086042800000E+01   1.826493478300000E+04
   8.921486174100000E+00   6.258450742600000E-01   3.717345553100000E-01   4.997356792800000E-01   2.753039127200000E-01   1.971177166500000E+01   1.826493478300000E+04
   8.925457630300000E+00   6.260512452400000E-01   3.719352546900000E-01   4.997358076200000E-01   2.761201166500000E-01   1.970268292700000E+01   1.826493478300000E+04
   8.929424594500000E+00   6.262596572600000E-01   3.721358992700000E-01   4.997359347700000E-01   2.769377709400000E-01   1.969359424000000E+01   1.826493478300000E+04
   8.933387038499999E+00   6.264703581500000E-01   3.723364881300000E-01   4.997360607300000E-01   2.777531139200000E-01   1.968450563100000E+01   1.826493478300000E+04
   8.937344933900000E+00   6.266833964000000E-01   3.725370203300000E-01   4.997361855000000E-01   2.785644691400000E-01   1.967541712500000E+01   1.826493478300000E+04
   8.941298251999999E+00   6.268988211600000E-01   3.727374949300000E-01   4.997363090700000E-01   2.793768082400000E-01   1.966632874900000E+01   1.826493478300000E+04
   8.945246964500001E+00   6.271166822300001E-01   3.729379109800000E-01   4.997364314600000E-01   2.801932674200000E-01   1.965724053000000E+01   1.826493478300000E+04
   8.949191042700001E+00   6.273370300300000E-01   3.731382675200000E-01   4.997365526700000E-01   2.810051930200000E-01   1.964815249500000E+01   1.826493478300000E+04
   8.953130458000000E+00   6.275599156300000E-01   3.733385636200000E-01   4.997366726900000E-01   2.818186779000000E-01   1.963906467100000E+01   1.826493478300000E+04
   8.957065181700001E+00   6.277853907099999E-01   3.735387983100000E-01   4.997367915300000E-01   2.826297804800000E-01   1.962997708500000E+01   1.826493478300000E+04
   8.960995185300000E+00   6.280135075800000E-01   3.737389706200000E-01   4.997369091900000E-01   2.834394835800000E-01   1.962088976300000E+01   1.826493478300000E+04
   8.964920440000000E+00   6.282443191100000E-01   3.739390796100000E-01   4.997370256800000E-01   2.842481332500000E-01   1.961180273400000E+01   1.826493478300000E+04
   8.968840917200000E+00   6.284778787800001E-01   3.741391243000000E-01   4.997371409900000E-01   2.850543617200000E-01   1.960271602500000E+01   1.826493478300000E+04
   8.972756588099999E+00   6.287142406400000E-01   3.743391037300000E-01   4.997372551300000E-01   2.858617854100000E-01   1.959362966300000E+01   1.826493478300000E+04
