   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   3.000000000000000E+00   0.000000000000000E+00  -2.808487371100000E+00
   1.999947535400000E-04   1.451397848300000E-06   1.448790332000000E-06   5.272573345300000E-08   6.915406765800000E-08   3.000000000000000E+00   9.999736599300000E-01  -2.808439606400000E+00
   3.999895039700000E-04   2.903224432800000E-06   2.898008350900000E-06   1.054643658200000E-07   1.383364488200000E-07   3.000000000000000E+00   9.999736443700000E-01  -2.808391827700000E+00
   7.999789954900000E-04   5.808164428600000E-06   5.797728064900000E-06   2.109803495300000E-07   2.767862123800000E-07   3.000000000000000E+00   9.999736132100000E-01  -2.808296228500000E+00
   1.599957941100000E-03   1.162319605900000E-05   1.160230651000000E-05   4.221673486300000E-07   5.540261700400000E-07   3.000000000000000E+00   9.999735507600001E-01  -2.808104862300000E+00
   3.199915682300000E-03   2.327390058200000E-05   2.323205402300000E-05   8.451627223500000E-07   1.109871221100000E-06   3.000000000000000E+00   9.999734253900000E-01  -2.807721458400000E+00
   6.399830561100000E-03   4.665815334500000E-05   4.657418896700000E-05   1.693649005400000E-06   2.227049312400000E-06   3.000000000000000E+00   9.999731726500000E-01  -2.806951955300000E+00
   1.279965787000000E-02   9.376027894900000E-05   9.359125369100000E-05   3.400684702900000E-06   4.483579463800000E-06   3.000000000000000E+00   9.999726591200000E-01  -2.805402096300000E+00
   2.239939258600000E-02   1.652572593400000E-04   1.649585357000000E-04   5.986748372200000E-06   7.924778032999999E-06   3.000000000000000E+00   9.999718682099999E-01  -2.803049864300000E+00
   3.239910804100000E-02   2.408271236200000E-04   2.403905305700000E-04   8.713738547199999E-06   1.158304984200000E-05   3.000000000000000E+00   9.999710171600000E-01  -2.800564057300000E+00
   4.239881484400000E-02   3.175334875100000E-04   3.169561073300000E-04   1.147532130200000E-05   1.531857423900000E-05   3.000000000000000E+00   9.999701373100000E-01  -2.798041310600000E+00
   5.239851269900000E-02   3.953974575000000E-04   3.946762729000000E-04   1.427227061800000E-05   1.913351229600000E-05   3.000000000000000E+00   9.999692275500000E-01  -2.795480951400000E+00
   6.239820130300000E-02   4.744406598600000E-04   4.735725497700000E-04   1.710538380100000E-05   2.303010368200000E-05   3.000000000000000E+00   9.999682867000000E-01  -2.792882290800000E+00
   7.239788033700000E-02   5.546852577800000E-04   5.536669928800000E-04   1.997548237800000E-05   2.701067022200000E-05   3.000000000000000E+00   9.999673135400000E-01  -2.790244623100000E+00
   8.239754947400001E-02   6.361539692200000E-04   6.349822072500000E-04   2.288341303100000E-05   3.107761963800000E-05   3.000000000000000E+00   9.999663067900000E-01  -2.787567225300000E+00
   9.239720837000000E-02   7.188700854600000E-04   7.175413663300000E-04   2.583004858700000E-05   3.523344950300000E-05   3.000000000000000E+00   9.999652651099999E-01  -2.784849356700000E+00
   1.023968566700000E-01   8.028574905200000E-04   8.013682311100000E-04   2.881628904300000E-05   3.948075140700000E-05   3.000000000000000E+00   9.999641871000000E-01  -2.782090258000000E+00
   1.123964940000000E-01   8.881406814100000E-04   8.864871701200000E-04   3.184306264800000E-05   4.382221535600000E-05   3.000000000000000E+00   9.999630713000000E-01  -2.779289151000000E+00
   1.223961199800000E-01   9.747447892500000E-04   9.729231802000000E-04   3.491132703600000E-05   4.826063441600000E-05   3.000000000000000E+00   9.999619161600000E-01  -2.776445237900000E+00
   1.323957342000000E-01   1.062695601300000E-03   1.060701908300000E-03   3.802207041900000E-05   5.279890962800000E-05   3.000000000000000E+00   9.999607200700000E-01  -2.773557700300000E+00
