   1.402447002500000E+00   2.964994658500000E-01   9.751401446300000E-02   1.709459531100000E-02   2.794829602000000E-01   5.590967336900000E+00
   1.402429717900000E+00   2.964914636400000E-01   9.753382709900001E-02   1.710157417000000E-02   2.796145799900000E-01   5.591186995200000E+00
   1.402429918500000E+00   2.964914392900000E-01   9.756605941500000E-02   1.711340677800000E-02   2.798277883000000E-01   5.591186081800000E+00
   1.402430330300000E+00   2.964913892900000E-01   9.760088810900000E-02   1.712620218500000E-02   2.800580872200000E-01   5.591184206100000E+00
   1.402431328000000E+00   2.964912681400000E-01   9.765314788399999E-02   1.714541927700000E-02   2.804034383600000E-01   5.591179661800000E+00
   1.402433679800000E+00   2.964909825900000E-01   9.773157603900000E-02   1.717429995100000E-02   2.809212789000000E-01   5.591168950800000E+00
   1.402439131500000E+00   2.964903206100000E-01   9.784930873500000E-02   1.721774475700000E-02   2.816975313400000E-01   5.591144120600000E+00
   1.402451638800000E+00   2.964888017800000E-01   9.802610249800001E-02   1.728319250000000E-02   2.828609380200000E-01   5.591087154600000E+00
   1.402480144500000E+00   2.964853396200000E-01   9.829174440500001E-02   1.738199821300000E-02   2.846036769500000E-01   5.590957318800000E+00
   1.402544843400000E+00   2.964774787200000E-01   9.869126905700000E-02   1.753168336600000E-02   2.872123217600000E-01   5.590662619100000E+00
   1.402691330000000E+00   2.964596658000000E-01   9.929295596000000E-02   1.775951801700000E-02   2.911104215800000E-01   5.589995305000000E+00
   1.403022664500000E+00   2.964193000600000E-01   1.002011501800000E-01   1.810887993200000E-02   2.969217593200000E-01   5.588485540500000E+00
   1.403772618400000E+00   2.963275594600000E-01   1.015769252100000E-01   1.865087569400000E-02   3.055397120700000E-01   5.585066371500000E+00
   1.404952023500000E+00   2.961822780400000E-01   1.031094186200000E-01   1.927257930300000E-02   3.148525132200000E-01   5.579684095300000E+00
   1.406684399600000E+00   2.959668101200000E-01   1.048181945100000E-01   1.998836877200000E-02   3.248394699700000E-01   5.571767614200000E+00
   1.409125561600000E+00   2.956594518900000E-01   1.067254135300000E-01   2.081585572900000E-02   3.354497707500000E-01   5.560592762000000E+00
   1.412469240300000E+00   2.952324695800000E-01   1.088545059300000E-01   2.177520716600000E-02   3.465816879500000E-01   5.545255243600000E+00
   1.416845994900000E+00   2.946654034900000E-01   1.111767567500000E-01   2.286524163200000E-02   3.578274069200000E-01   5.525137085700000E+00
   1.422015078400000E+00   2.939874373600000E-01   1.135168775400000E-01   2.401051803500000E-02   3.681851279100000E-01   5.501337770000000E+00
   1.427939977800000E+00   2.932042486500000E-01   1.158579653200000E-01   2.520415215700000E-02   3.775654834800000E-01   5.474038996100000E+00
   1.434561389800000E+00   2.923269936200000E-01   1.181816912100000E-01   2.643685599200000E-02   3.859153911900000E-01   5.443549245200000E+00
   1.441800420900000E+00   2.913715157500000E-01   1.204670858200000E-01   2.769770297500000E-02   3.932382383400000E-01   5.410289310000000E+00
   1.449567529900000E+00   2.903563254200000E-01   1.227007092300000E-01   2.897626542400000E-02   3.995649604600000E-01   5.374746804900000E+00
   1.457772444600000E+00   2.893002991700000E-01   1.248675309600000E-01   3.026244538500000E-02   4.049678298500000E-01   5.337423176400000E+00
   1.466331911000000E+00   2.882208291100000E-01   1.269587094500000E-01   3.154800463300000E-02   4.095326762400000E-01   5.298790123300000E+00
   1.475173977700000E+00   2.871327520400000E-01   1.289744161900000E-01   3.282735386500000E-02   4.133636920800000E-01   5.259263353100000E+00
   1.484239215700000E+00   2.860479978000000E-01   1.309094730600000E-01   3.409543533000000E-02   4.165524941400000E-01   5.219192647100000E+00
   1.493479985400000E+00   2.849757171800000E-01   1.327661341700000E-01   3.534986483000000E-02   4.191889938600000E-01   5.178863003100000E+00
   1.502858797100000E+00   2.839226493500000E-01   1.345485369100000E-01   3.658857125000000E-02   4.213615445400000E-01   5.138501532100000E+00
   1.512346448100000E+00   2.828935621500000E-01   1.362558386800000E-01   3.780956089200000E-02   4.231309936700000E-01   5.098286379800000E+00
   1.521920292400000E+00   2.818916735500000E-01   1.378969428400000E-01   3.901434900800000E-02   4.245562020200000E-01   5.058355591500000E+00
   1.531562777000000E+00   2.809190152100000E-01   1.394755827500000E-01   4.020144525200000E-02   4.256934991100000E-01   5.018814985200000E+00
   1.541260267300000E+00   2.799767282100000E-01   1.409897104800000E-01   4.137019386200000E-02   4.265798168300000E-01   4.979744749600000E+00
   1.551002131100000E+00   2.790652955800000E-01   1.424479661000000E-01   4.252186349300000E-02   4.272502929500000E-01   4.941204800800000E+00
   1.560780035300000E+00   2.781847210300000E-01   1.438544110300000E-01   4.365870290800000E-02   4.277453550700000E-01   4.903239054600000E+00
   1.570587411800000E+00   2.773346646000000E-01   1.452061084900000E-01   4.477672374100000E-02   4.280808903500000E-01   4.865878805600000E+00
   1.580419051800000E+00   2.765145444700000E-01   1.465126472200000E-01   4.587979708800000E-02   4.282797683200000E-01   4.829145389400000E+00
   1.590270798900000E+00   2.757236130500000E-01   1.477768469700000E-01   4.696837079200000E-02   4.283601465100000E-01   4.793052279700000E+00
   1.600139315500000E+00   2.749610134200000E-01   1.489950376700000E-01   4.804063886000000E-02   4.283360705400000E-01   4.757606743000000E+00
   1.610021904700000E+00   2.742258210600000E-01   1.501734697000000E-01   4.909846438600000E-02   4.282287610000000E-01   4.722811148300000E+00
   1.619916374200000E+00   2.735170745300000E-01   1.513176582500000E-01   5.014250687400000E-02   4.280393624400000E-01   4.688664006300000E+00
   1.629820931400000E+00   2.728337978100000E-01   1.524227006100000E-01   5.117324576900000E-02   4.277914920400000E-01   4.655160798300000E+00
   1.639734101600000E+00   2.721750165300000E-01   1.534942912600000E-01   5.218914237400000E-02   4.274772099700000E-01   4.622294637700000E+00
   1.649654665700000E+00   2.715397695200000E-01   1.545352110600000E-01   5.319418409500000E-02   4.271140786600000E-01   4.590056802000000E+00
   1.659581609700000E+00   2.709271169000000E-01   1.555448947300000E-01   5.418485007400000E-02   4.267099041600000E-01   4.558437159900000E+00
   1.669514086400000E+00   2.703361456400000E-01   1.565254174900000E-01   5.516429716500000E-02   4.262634733000000E-01   4.527424515600000E+00
   1.679451384200000E+00   2.697659731700000E-01   1.574752199000000E-01   5.613221296400000E-02   4.257803981400000E-01   4.497006887500000E+00
   1.689392902700000E+00   2.692157495500000E-01   1.584031896300000E-01   5.708709316800000E-02   4.252641683700000E-01   4.467171733000000E+00
   1.699338132700000E+00   2.686846586600000E-01   1.593042531400000E-01   5.803256232700000E-02   4.247289090800000E-01   4.437906130700000E+00
   1.709286640900000E+00   2.681719185500000E-01   1.601793276600000E-01   5.896507616400000E-02   4.241641904100000E-01   4.409196927200000E+00
   1.719238056700000E+00   2.676767812500000E-01   1.610321133300000E-01   5.988849948800000E-02   4.235763176600000E-01   4.381030856700000E+00
   1.729192061900000E+00   2.671985322300000E-01   1.618644549400000E-01   6.080084702700000E-02   4.229814962300000E-01   4.353394636000000E+00
   1.739148382200000E+00   2.667364894900000E-01   1.626712061100000E-01   6.170312048100000E-02   4.223629451500000E-01   4.326275041800000E+00
   1.749106780200000E+00   2.662900025400000E-01   1.634637737300000E-01   6.259667727300000E-02   4.217282341700000E-01   4.299658972200000E+00
   1.759067049900000E+00   2.658584512100000E-01   1.642334008200000E-01   6.347797085800000E-02   4.210886540500000E-01   4.273533495200000E+00
   1.769029011600000E+00   2.654412444200000E-01   1.649841430000000E-01   6.435210468800000E-02   4.204389198400000E-01   4.247885887000000E+00
